drug_id,smiles,vector_length,fingerprint_type
DB00200,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co],2048,morgan
DB00956,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4,2048,morgan
DB01040,C1=CC(=CC=C1C=CC2=C(C=C(C=C2)C(=N)N)O)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O,2048,morgan
DB01558,C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3,2048,morgan
DB01420,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,2048,morgan
DB01023,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,2048,morgan
DB00254,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,2048,morgan
DB01352,CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,2048,morgan
DB00635,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,2048,morgan
DB01149,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,2048,morgan
DB00828,CC1C(O1)P(=O)(O)O,2048,morgan
DB00530,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,2048,morgan
DB01375,CCCCCCCCCCCCCCCCCC(=O)O[Al].O.O,2048,morgan
DB00323,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],2048,morgan
DB00696,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C,2048,morgan
DB09016,CC(CC1C2=CC=CC=C2CCC3=CC=CC=C13)CN(C)C,2048,morgan
DB00373,CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O,2048,morgan
DB00199,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,2048,morgan
DB00810,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O,2048,morgan
DB01021,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,2048,morgan
DB00141,CC(=O)NC(C=O)C(C(C(CO)O)O)O,2048,morgan
DB00703,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,2048,morgan
DB01215,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4,2048,morgan
DB00348,C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],2048,morgan
DB01354,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,2048,morgan
DB00978,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O,2048,morgan
DB00335,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2048,morgan
DB00434,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,2048,morgan
DB00184,CN1CCCC1C2=CN=CC=C2,2048,morgan
DB01607,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C,2048,morgan
DB00619,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,2048,morgan
DB01200,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,2048,morgan
DB00632,CCCCCCCCCCCCCCCCCCCCCCO,2048,morgan
DB00451,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N,2048,morgan
DB01139,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O,2048,morgan
DB00193,CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,2048,morgan
DB01218,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O,2048,morgan
DB01244,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,2048,morgan
DB00547,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C,2048,morgan
DB00139,C(CC(=O)O)C(=O)O,2048,morgan
DB00450,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,2048,morgan
DB01223,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N,2048,morgan
DB01423,CC(C(=O)NCC(=O)O)SC(=O)C1=CC=CS1,2048,morgan
DB00250,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,2048,morgan
DB00423,COC1=CC=CC=C1OCC(COC(=O)N)O,2048,morgan
DB01600,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,2048,morgan
DB01084,CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C,2048,morgan
DB01041,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,2048,morgan
DB00900,C1CC(OC1CO)N2C=NC3=C2N=CNC3=O,2048,morgan
DB00680,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4,2048,morgan
DB01110,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,2048,morgan
DB01011,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,2048,morgan
DB01059,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,2048,morgan
DB01061,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C,2048,morgan
DB00292,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,2048,morgan
DB01141,CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC(=C(C=C7)O)OS(=O)(=O)O)O)O)C(CC(=O)N)O)C)O)O)O,2048,morgan
DB01587,CC1=CC(=O)N2CC(=O)N(C3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl)C,2048,morgan
DB00161,CC(C)C(C(=O)O)N,2048,morgan
DB02300,CC(C=CC(C1CC1)O)C2CCC3C2(CCCC3=CC=C4CC(CC(C4=C)O)O)C,2048,morgan
DB00814,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,2048,morgan
DB01452,CC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)OC(=O)C)CCN3C,2048,morgan
DB00992,COC(=O)CCC(=O)CN,2048,morgan
DB00330,CCC(CO)NCCNC(CC)CO,2048,morgan
DB00997,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,2048,morgan
DB00608,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,2048,morgan
DB00908,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2048,morgan
DB00122,C[N+](C)(C)CCO,2048,morgan
DB00909,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,2048,morgan
DB00797,C1CN=C(N1)CC2=CC=CC=C2,2048,morgan
DB01148,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4,2048,morgan
DB00723,CC(C(C1=C(C=CC(=C1)OC)OC)O)N,2048,morgan
DB00321,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2048,morgan
DB00773,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,2048,morgan
DB00610,CC(C(C1=CC(=CC=C1)O)O)N,2048,morgan
DB01275,C1=CC=C2C(=C1)C=NN=C2NN,2048,morgan
DB00586,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,2048,morgan
DB01238,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,2048,morgan
DB01609,C1=CC=C(C(=C1)C2=NN(C(=N2)C3=CC=CC=C3O)C4=CC=C(C=C4)C(=O)O)O,2048,morgan
DB00160,CC(C(=O)O)N,2048,morgan
DB00444,COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O,2048,morgan
DB00276,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42,2048,morgan
DB00248,CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C,2048,morgan
DB01611,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,2048,morgan
DB01169,O=[As]O[As]=O,2048,morgan
DB00646,CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,2048,morgan
DB00802,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,2048,morgan
DB00129,C(CC(C(=O)O)N)CN,2048,morgan
DB00397,CC(C(C1=CC=CC=C1)O)N,2048,morgan
DB00500,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O,2048,morgan
DB00371,CCCC(C)(COC(=O)N)COC(=O)N,2048,morgan
DB01395,CC12CCC(=O)C=C1C3CC3C4C2CCC5(C4C6CC6C57CCC(=O)O7)C,2048,morgan
DB08932,CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br,2048,morgan
DB00849,CCC1(C(=O)NC(=O)N(C1=O)C)C2=CC=CC=C2,2048,morgan
DB00409,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2OC)Br)OC,2048,morgan
DB01229,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,2048,morgan
DB00343,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,2048,morgan
DB00119,CC(=O)C(=O)O,2048,morgan
DB00678,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,2048,morgan
DB06594,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC,2048,morgan
DB00317,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,2048,morgan
DB01764,CCN(CC)CCS(=O)(=O)C1CCN2C1C(=O)OC(C(C=CC(=O)NCC=CC(=CC(CC(=O)CC3=NC(=CO3)C2=O)O)C)C)C(C)C,2048,morgan
DB00725,C[N+]1(C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O)C.[Br-],2048,morgan
DB01170,C1CCCN(CCC1)CCN=C(N)N,2048,morgan
DB01337,CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C,2048,morgan
DB00149,CC(C)CC(C(=O)O)N,2048,morgan
DB00910,CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C,2048,morgan
DB00781,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O,2048,morgan
DB01410,CC(C)C(=O)OCC(=O)C12C(CC3C1(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)OC(O2)C6CCCCC6,2048,morgan
DB01054,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,2048,morgan
DB00293,CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)N1,2048,morgan
DB00919,CC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O,2048,morgan
DB00396,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,2048,morgan
DB08944,CC(C)C(CC(C)N(C)C)(C#N)C1=CC=CC=C1,2048,morgan
DB00783,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,2048,morgan
DB00374,CCCCCC(CCC1C(CC2C1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O,2048,morgan
DB01024,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)O,2048,morgan
DB01001,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,2048,morgan
DB00929,CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,2048,morgan
DB00607,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,2048,morgan
DB00228,C(C(OC(F)F)(F)F)(F)Cl,2048,morgan
DB00808,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,2048,morgan
DB00596,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)F)C)F,2048,morgan
DB00892,CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N,2048,morgan
DB01392,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O,2048,morgan
DB00887,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,2048,morgan
DB00562,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N,2048,morgan
DB00620,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O,2048,morgan
DB05260,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ga+3],2048,morgan
DB01142,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,2048,morgan
DB00275,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O,2048,morgan
DB00936,C1=CC=C(C(=C1)C(=O)O)O,2048,morgan
DB01196,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,2048,morgan
DB04865,CC(C)(CCCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O,2048,morgan
DB00651,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,2048,morgan
DB00454,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,2048,morgan
DB01018,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,2048,morgan
DB01209,CC12CCCCCC(C1N)CC3=C2C=C(C=C3)O,2048,morgan
DB00921,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,2048,morgan
DB01291,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O,2048,morgan
DB00794,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,2048,morgan
DB01592,[Fe],2048,morgan
DB00389,CCOC(=O)N1C=CN(C1=S)C,2048,morgan
DB01219,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],2048,morgan
DB08906,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)OC(=O)C5=CC=CO5)C)O)F)C)F,2048,morgan
DB00526,C1CCC(C(C1)N)N.C(=O)(C(=O)O)O.[Pt+2],2048,morgan
DB00487,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O,2048,morgan
DB00903,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,2048,morgan
DB01220,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,2048,morgan
DB04898,CCOC(=O)CNC(C1CCCCC1)C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=NO)N,2048,morgan
DB00990,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C,2048,morgan
DB00131,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N,2048,morgan
DB00346,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,2048,morgan
DB08865,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,2048,morgan
DB00690,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,2048,morgan
DB00824,CCCN1C2=C(C(=O)NC1=O)NC=N2,2048,morgan
DB08908,COC(=O)C=CC(=O)OC,2048,morgan
DB00673,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F,2048,morgan
DB08992,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2,2048,morgan
DB01191,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,2048,morgan
DB00979,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,2048,morgan
DB00209,C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O,2048,morgan
DB00511,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)OC(=O)C)O,2048,morgan
DB00425,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,2048,morgan
DB00239,C1=CC(=C(C=C1Cl)Cl)CON=C(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,2048,morgan
DB06196,C1CCC2C(C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)C(CO)NC(=O)C(CC5=CC=CS5)NC(=O)CNC(=O)C6CC(CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)O)C(=O)NC(CCCN=C(N)N)C(=O)O,2048,morgan
DB01595,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,2048,morgan
DB00208,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,2048,morgan
DB06216,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24.C(=CC(=O)O)C(=O)O,2048,morgan
DB00811,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N,2048,morgan
DB01161,CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl,2048,morgan
DB00314,CC1C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)NC(C(=O)NCC(C(=O)N1)N)C2CCNC(=N2)N)CNC(=O)CC(CCCN)N.C1CNC(=NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CNC(=O)CC(CCCN)N)CO)N)N,2048,morgan
DB01192,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,2048,morgan
DB00906,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,2048,morgan
DB01156,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,2048,morgan
DB00540,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2048,morgan
DB00688,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O,2048,morgan
DB05271,CCCN(CCC1=CC=CS1)C2CCC3=C(C2)C=CC=C3O,2048,morgan
DB00677,CC(C)OP(=O)(OC(C)C)F,2048,morgan
DB00657,CC1(C2CCC(C2)C1(C)NC)C,2048,morgan
DB00920,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,2048,morgan
DB01172,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,2048,morgan
DB08946,CCC(CC1=C(C(=C(C=C1I)I)N)I)C(=O)O,2048,morgan
DB00465,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,2048,morgan
DB08995,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,2048,morgan
DB01224,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,2048,morgan
DB00666,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CC3=CC=CC=C3C=C2)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8,2048,morgan
DB01625,CC(C)[N+](C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)C(C)C,2048,morgan
DB01125,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,2048,morgan
DB00268,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,2048,morgan
DB00203,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,2048,morgan
DB00618,CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,2048,morgan
DB00381,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,2048,morgan
DB00264,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,2048,morgan
DB01173,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,2048,morgan
DB00349,CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,2048,morgan
DB00306,CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,2048,morgan
DB08990,CCOC(CN1CCN(CC1)CC(C)C(=O)C2=CC=CC=C2)C3=CC=CC=C3,2048,morgan
DB01254,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,2048,morgan
DB01064,CC(C)NCC(C1=CC(=C(C=C1)O)O)O,2048,morgan
DB01007,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl,2048,morgan
DB00458,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,2048,morgan
DB01413,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-],2048,morgan
DB00720,C(P(=O)(O)O)(P(=O)(O)O)(Cl)Cl,2048,morgan
DB00490,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,2048,morgan
DB00383,CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O,2048,morgan
DB05389,O.[O-]Cl=O.[O-]Cl=O.[O-]Cl=O.[O-]Cl=O.O=O,2048,morgan
DB00360,CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O,2048,morgan
DB01078,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)O)O,2048,morgan
DB06810,CC1C(C(CC(O1)OC2CC(OC(C2O)C)OC3=CC4=CC5=C(C(=O)C(C(C5)C(C(=O)C(C(C)O)O)OC)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,2048,morgan
DB00512,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,2048,morgan
DB01353,CCCCC1(C(=O)NC(=O)NC1=O)CC,2048,morgan
DB01004,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,2048,morgan
DB00912,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,2048,morgan
DB00529,C(=O)(O)P(=O)(O)O,2048,morgan
DB08828,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,2048,morgan
DB00945,CC(=O)OC1=CC=CC=C1C(=O)O,2048,morgan
DB00878,C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,2048,morgan
DB01135,C[N+]1(CCC2=CC(=C(C(=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)OC)CCCOC(=O)CCC(=O)OCCC[N+]4(CCC5=CC(=C(C(=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)OC)C,2048,morgan
DB01075,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,2048,morgan
