protein_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219
P41231,0.3791368,0.30328745,0.2976621,0.20189649,0.3571745,0.29392153,0.23381205,0.23031673,0.34732342,0.4189995,0.45484313,0.25525326,0.42863494,0.44276986,0.2601189,0.4442411,0.43302333,0.29499805,0.33067054,0.44270724,0.1589741,0.13092463,0.14527354,0.10182061,0.19402276,0.11031484,0.086285554,0.12877692,0.19290431,0.18359606,0.22914442,0.10001624,0.2056957,0.23255195,0.12631097,0.15142557,0.14868957,0.2402866,0.18291774,0.1932914,0.15384574,0.14364469,0.14550479,0.10341427,0.20094733,0.10611294,0.09107646,0.12721276,0.18687195,0.20206462,0.24186167,0.12032076,0.21815877,0.2613672,0.14326872,0.1437138,0.12636273,0.26083115,0.20441163,0.21882592,0.15359648,0.12172815,0.14210892,0.10861529,0.20772602,0.09039374,0.0855283,0.12628792,0.18951689,0.18619113,0.1984705,0.09360114,0.19286373,0.22309338,0.15399334,0.15972799,0.14344612,0.21868801,0.20238578,0.19074334,0.14464222,0.14363368,0.14742514,0.11080071,0.23097399,0.11512583,0.08828617,0.14014241,0.17977522,0.18244277,0.18554294,0.11000072,0.19187099,0.20753041,0.15935127,0.14403152,0.14496362,0.2077186,0.19306459,0.1778235,0.15637301,0.17488521,0.14736117,0.114811115,0.27104557,0.12743975,0.10236057,0.14349821,0.18416628,0.23446938,0.24379107,0.14367299,0.20964704,0.25615355,0.1628199,0.1562192,0.13954721,0.25453874,0.20994051,0.22509745,0.15463026,0.17569192,0.15474932,0.11335146,0.24249473,0.13247354,0.099117115,0.12353078,0.21170878,0.23066418,0.2581285,0.15184553,0.21213639,0.28294846,0.17311431,0.17524515,0.15714395,0.23017186,0.23187128,0.23571159,0.16051674,0.17698434,0.15218623,0.11626606,0.25237197,0.13732466,0.10723498,0.15165699,0.20850405,0.23173626,0.21607439,0.14656377,0.23267631,0.22769897,0.18113296,0.15836948,0.14192887,0.25166827,0.2147774,0.2274818,0.1599281,0.21010834,0.16911031,0.117654525,0.2472052,0.15194109,0.11254203,0.14415726,0.22991464,0.24267977,0.24534106,0.16148175,0.21255402,0.23933801,0.17067415,0.17127499,0.15181264,0.25622365,0.21805333,0.22083206,0.14815632,0.2108209,0.17678668,0.1284156,0.26103073,0.15312214,0.12158624,0.14237916,0.21597204,0.23569287,0.2508302,0.1723912,0.19596414,0.25135666,0.182747,0.1555111,0.1627892,0.2724643,0.22372621,0.23549922,0.14108002,0.24102436,0.1742772,0.11080482,0.2855603,0.16363022,0.11326752,0.150367,0.24315257,0.23597649,0.25168094,0.18050796,0.22800776,0.2426078,0.1849924,0.18701892,0.15276065,0.25262064,0.20975369,0.22105561
P41250,0.3793734,0.34882975,0.33803204,0.35992068,0.17903987,0.3766522,0.43484083,0.24975264,0.29049167,0.34950423,0.32831922,0.42304766,0.3419958,0.28469306,0.2452463,0.3698207,0.35701585,0.15011898,0.28681782,0.34884956,0.12767,0.19235647,0.15685287,0.19897035,0.11280562,0.14682634,0.21358767,0.15285788,0.1486192,0.23429629,0.21138641,0.17787556,0.17755784,0.20254421,0.15741505,0.13055547,0.12805524,0.12944794,0.17179511,0.20573173,0.13135856,0.19623102,0.1684674,0.20607716,0.10960226,0.1606484,0.22226946,0.14882284,0.14055488,0.23516145,0.2212765,0.19826484,0.1834641,0.20140022,0.15834312,0.13586059,0.12767625,0.12453373,0.17807476,0.1984119,0.14307718,0.19018815,0.15341346,0.19610396,0.09962888,0.14896914,0.20675334,0.15363921,0.14413564,0.24918419,0.22145066,0.18289486,0.18706405,0.1986165,0.17070946,0.1333484,0.12687488,0.121134385,0.17482634,0.20991583,0.13602552,0.18848114,0.15865715,0.1908563,0.11178995,0.14925322,0.20732313,0.1524006,0.14601614,0.21579444,0.19851704,0.182954,0.17357777,0.1910734,0.15645854,0.13733865,0.12995441,0.10244672,0.16956085,0.19098926,0.1420421,0.20145285,0.17268145,0.21010564,0.11095845,0.15899344,0.21864718,0.16371761,0.14924529,0.23077828,0.20754817,0.19408202,0.18221858,0.21291593,0.16178322,0.14406478,0.12756525,0.12747785,0.17679502,0.20438658,0.14837599,0.1961509,0.1709785,0.22238292,0.11138345,0.16149656,0.22621502,0.16376472,0.14924833,0.22865777,0.20726533,0.19161664,0.17230105,0.19422503,0.1609542,0.13837436,0.12517036,0.12316296,0.17032762,0.20260225,0.1447893,0.18190002,0.16547333,0.20452683,0.1180858,0.15519021,0.20385918,0.1681567,0.15230477,0.220044,0.19747218,0.176,0.17267688,0.19309662,0.1535155,0.13940276,0.12031508,0.12054696,0.1740068,0.19110613,0.1375733,0.20646513,0.17364565,0.20846324,0.112510286,0.15223576,0.22243582,0.16009642,0.15782927,0.22839268,0.20364827,0.20042515,0.18214838,0.19146426,0.16354173,0.1278012,0.12388775,0.12700582,0.17290123,0.19620585,0.1329871,0.19952627,0.17160372,0.21525502,0.11498923,0.1640748,0.21970949,0.16061959,0.1475655,0.23757073,0.20142172,0.19869877,0.18125483,0.19333315,0.17005166,0.13141532,0.12203093,0.11961624,0.17669383,0.2064908,0.13500133,0.21675959,0.16852427,0.19713584,0.113352016,0.1614232,0.21521778,0.16111201,0.14397828,0.2313186,0.21451324,0.20755826,0.18559408,0.1909253,0.16353753,0.13528177,0.13332048,0.12657888,0.16829856,0.20305304
P41252,0.361184,0.31552798,0.3332105,0.34629297,0.14335221,0.33237162,0.40749764,0.22226624,0.2580671,0.3534331,0.3247702,0.39184356,0.30619672,0.26705796,0.22207482,0.33219403,0.34021425,0.1720808,0.26749393,0.35095224,0.15749107,0.20205712,0.18849118,0.22174178,0.096033394,0.16529743,0.22134201,0.15208025,0.17101279,0.25173256,0.24752602,0.21249959,0.19524048,0.2113385,0.15239844,0.14802073,0.157363,0.16184965,0.2015249,0.22595811,0.15643911,0.19658697,0.19356352,0.2335115,0.101505555,0.17584121,0.24659555,0.16669682,0.17615214,0.26709935,0.248835,0.22808479,0.19508748,0.2221997,0.15290593,0.14659743,0.15448011,0.16439514,0.20613927,0.2495113,0.15380251,0.19458611,0.19580956,0.22856727,0.10087951,0.15783846,0.216519,0.17309476,0.16663758,0.26589575,0.24501844,0.19572484,0.1779929,0.20313653,0.16162167,0.15881364,0.1585498,0.16159867,0.20349713,0.24476057,0.14164083,0.18502815,0.18758784,0.22443952,0.10030444,0.15339051,0.21022235,0.17209603,0.1617347,0.25107205,0.22859849,0.1973099,0.18441734,0.19899273,0.16813995,0.14580376,0.1527063,0.16454507,0.19270785,0.23198833,0.16100095,0.19169272,0.20407471,0.25411806,0.106381,0.16604175,0.24842532,0.17709355,0.16230969,0.2808601,0.25094947,0.21866512,0.20097512,0.21565048,0.16859557,0.15993592,0.15068497,0.17288,0.21203473,0.2520409,0.15814252,0.20445696,0.2071333,0.25066945,0.108338036,0.17760827,0.2560896,0.17867528,0.16171268,0.27508253,0.24130443,0.24073341,0.20211892,0.20982754,0.17044094,0.15349868,0.16140455,0.16030341,0.19415972,0.24554045,0.15752259,0.18973398,0.21098042,0.23989925,0.10525261,0.15772115,0.22143725,0.17919794,0.16760339,0.26244977,0.22421026,0.21404518,0.18089497,0.20018497,0.17077681,0.15921335,0.16540119,0.16298778,0.20008518,0.237695,0.15985946,0.18659373,0.19581254,0.24458827,0.11060045,0.17560577,0.24481682,0.17687774,0.16994958,0.2580076,0.23873256,0.21956784,0.1931114,0.219098,0.17680462,0.1501185,0.16061895,0.17004071,0.20131467,0.24025825,0.15932053,0.20124555,0.20802836,0.25364935,0.11048321,0.1727547,0.252865,0.1765239,0.16704182,0.269022,0.24496122,0.23694476,0.1958196,0.20875894,0.18127537,0.15760908,0.15281741,0.15842584,0.20006151,0.24561107,0.15446591,0.20411325,0.19260323,0.2541504,0.10870403,0.17761843,0.25681737,0.17675523,0.17512761,0.25888816,0.22999293,0.2292597,0.18856964,0.20395148,0.1866343,0.15276887,0.152724,0.16390125,0.20055857,0.23110302
P41439,0.42723945,0.36016315,0.34943736,0.32047966,0.21341312,0.41406694,0.38297534,0.30419567,0.3162299,0.2876348,0.3288238,0.36607906,0.3383144,0.26509437,0.3402637,0.45569038,0.3964553,0.20846893,0.28548443,0.3121509,0.12753978,0.18240413,0.15822501,0.17569262,0.14381614,0.16621858,0.16791591,0.19737445,0.17826766,0.15737185,0.17990988,0.13686775,0.12879163,0.14531815,0.23900317,0.15464634,0.12852396,0.15582405,0.13864617,0.129169,0.11976117,0.17427139,0.16317113,0.18240346,0.12776218,0.1732467,0.19648236,0.17402615,0.17566054,0.13500078,0.17220227,0.14041789,0.12249827,0.15865564,0.2346731,0.15770495,0.112767875,0.17651021,0.14052056,0.11206246,0.13242216,0.16960843,0.150458,0.17865139,0.13947305,0.16087459,0.19167845,0.2122415,0.16364771,0.14248444,0.19628061,0.12753953,0.13665617,0.17367907,0.21588069,0.1653133,0.11405428,0.17999156,0.16848622,0.11364948,0.12183291,0.1664812,0.1396777,0.14174968,0.124369085,0.14531381,0.14624429,0.19064069,0.1604904,0.13745421,0.15456027,0.11406871,0.11340884,0.15566951,0.23297231,0.13579862,0.10542004,0.15446687,0.1598788,0.11790531,0.13373885,0.18131433,0.15375814,0.17315525,0.13755302,0.1814229,0.184693,0.19502704,0.18194316,0.14585851,0.17709485,0.14547879,0.10857533,0.17784643,0.2605455,0.14298731,0.121204466,0.17897934,0.16322874,0.116155334,0.12777711,0.1987155,0.15002657,0.18497562,0.13242343,0.16848765,0.17123404,0.18778837,0.17329527,0.16520871,0.18295981,0.13164356,0.13287206,0.17951496,0.25569156,0.16057394,0.11847562,0.17110784,0.15119402,0.13460614,0.14284195,0.19654587,0.15905505,0.16561775,0.13174008,0.16999474,0.16274543,0.19256032,0.17600866,0.15225306,0.19354345,0.13805075,0.118423276,0.16830605,0.25770164,0.16348664,0.10630503,0.16241768,0.16044612,0.11413173,0.13512255,0.19040883,0.1558202,0.16378354,0.13840887,0.17943226,0.1773166,0.1976199,0.17185308,0.15133129,0.17123574,0.14254445,0.11669367,0.16619104,0.25758082,0.14900655,0.12124371,0.1417021,0.16100967,0.11991115,0.12729532,0.21572445,0.16451266,0.17614083,0.13807999,0.17905459,0.1782333,0.17970723,0.1849632,0.1526555,0.17570564,0.14955609,0.12522867,0.18705772,0.25808066,0.14477997,0.106739536,0.1751259,0.17430228,0.120229445,0.11917908,0.18862063,0.13953611,0.1630997,0.14763066,0.16007978,0.1758657,0.1965662,0.15090808,0.15593788,0.19471066,0.13264698,0.12713842,0.18448678,0.22780275,0.14946899,0.10887529,0.17604959,0.16524734,0.11334285
P41594,0.44534907,0.35423443,0.36036384,0.33936253,0.21887988,0.43179774,0.3969478,0.3272338,0.33550128,0.36766377,0.37427804,0.38118297,0.38478374,0.3229597,0.41804066,0.5161505,0.49653292,0.19533032,0.3034321,0.40270483,0.11757717,0.14986716,0.13938574,0.14371246,0.14386253,0.15186207,0.13771518,0.16491458,0.18378912,0.15952523,0.14063711,0.12416638,0.15257637,0.1673958,0.15816212,0.12720102,0.115463495,0.15825206,0.16155015,0.14194514,0.10783585,0.14712794,0.13857816,0.15313488,0.1432516,0.14884073,0.15190409,0.15963832,0.1851287,0.16330773,0.15450469,0.12595405,0.15315297,0.17543557,0.15812072,0.11437553,0.11324913,0.16095152,0.16789173,0.15344872,0.11133029,0.13696718,0.14691816,0.1548404,0.14856517,0.13694394,0.13055521,0.16126558,0.18167953,0.16539426,0.14941153,0.11320997,0.15364145,0.17617373,0.16135113,0.123658136,0.11270918,0.16717178,0.16373558,0.1543238,0.113734365,0.14985138,0.1441403,0.15776297,0.14982754,0.13531299,0.13396513,0.17023142,0.18067503,0.17107318,0.14819677,0.123356774,0.15577777,0.17447872,0.16997264,0.12645163,0.120047286,0.16133615,0.1685205,0.15510508,0.113792665,0.14759773,0.15564862,0.16548583,0.15601748,0.1541742,0.15708376,0.16191582,0.18957472,0.18823378,0.15853487,0.1248039,0.16056336,0.18149261,0.16413039,0.134124,0.11716074,0.16785006,0.16893849,0.17141913,0.11708089,0.15873607,0.16172208,0.16480123,0.1510312,0.14943987,0.14850195,0.1666707,0.19344892,0.17665173,0.16494493,0.13636173,0.16437985,0.17751803,0.17476802,0.13022752,0.1166231,0.16484313,0.16379677,0.16644146,0.11819431,0.15351877,0.15245725,0.17011051,0.16099367,0.14547294,0.14433515,0.17441905,0.19029452,0.16892558,0.15167633,0.13134483,0.16066223,0.17783372,0.17180285,0.1349365,0.12707154,0.17341116,0.17107217,0.16031347,0.11907686,0.15758522,0.15728222,0.16690025,0.16719721,0.15013036,0.15146147,0.16528152,0.18707232,0.17692117,0.15382312,0.13461195,0.15567696,0.1665372,0.17058432,0.1370417,0.12072878,0.1658205,0.16099213,0.1660171,0.118107975,0.15775111,0.15612984,0.17432664,0.16028948,0.15677018,0.15498893,0.16497853,0.18619865,0.1733718,0.16051665,0.13656658,0.16030215,0.16628204,0.18375346,0.13739647,0.11870796,0.16300276,0.17080241,0.16143866,0.11236437,0.16020195,0.1602145,0.16142638,0.16161934,0.1573858,0.15307948,0.16768186,0.17597291,0.16411072,0.15826121,0.1397426,0.16644579,0.17345878,0.18313253,0.13359405,0.12589563,0.1707439,0.16746268,0.15867637
P41595,0.41084942,0.34106374,0.32713008,0.24309796,0.3894469,0.3397528,0.2873266,0.27190512,0.37772176,0.41290566,0.42269078,0.28970867,0.42920372,0.42722595,0.33044308,0.4734778,0.4510869,0.3020646,0.35124055,0.42731678,0.13106194,0.12019113,0.13282812,0.08829336,0.16797191,0.10067164,0.07793515,0.1289429,0.1682046,0.16398273,0.18747234,0.087399766,0.18365775,0.20751366,0.13782606,0.13949437,0.12548797,0.21888295,0.17616862,0.16399616,0.1406482,0.132303,0.13953844,0.10071839,0.1862031,0.11152565,0.08432016,0.12846838,0.16489902,0.1956651,0.21888915,0.10147058,0.18988,0.22578898,0.12942626,0.13570419,0.114774555,0.26129714,0.18895179,0.19302425,0.14186345,0.11939172,0.13215195,0.10557506,0.1963553,0.09442217,0.08642697,0.12052008,0.16676937,0.17152369,0.17682108,0.08681252,0.18816204,0.2010964,0.15216313,0.14369991,0.11752949,0.21811973,0.18942626,0.18047118,0.13506182,0.13008271,0.14139225,0.09816939,0.21667723,0.10293906,0.08573005,0.11569832,0.16615139,0.17260882,0.16968016,0.09345681,0.17669092,0.18019763,0.15314934,0.13478741,0.12985867,0.2157617,0.17324883,0.16768828,0.13091761,0.15230928,0.12967469,0.10459794,0.23031652,0.12168361,0.09783628,0.12251416,0.17185876,0.20944412,0.21007447,0.117197685,0.18432805,0.21425007,0.15916933,0.14181396,0.12554523,0.23221806,0.18927518,0.19260117,0.1380763,0.14831977,0.14386803,0.11302596,0.22167239,0.122166514,0.10406981,0.12287262,0.17902473,0.21511406,0.21411027,0.12231913,0.18911174,0.23721686,0.16438493,0.1494613,0.1242883,0.2434572,0.20426355,0.20761216,0.14238936,0.14776908,0.13758264,0.10421973,0.22382632,0.11299365,0.09837719,0.12834446,0.19767456,0.20035982,0.18310796,0.11732118,0.19769989,0.20349547,0.16156863,0.14846347,0.12411062,0.2483022,0.19649741,0.19689755,0.13377936,0.16867392,0.1382826,0.11220512,0.21218105,0.1349403,0.103641346,0.11958486,0.19410639,0.21240613,0.2138772,0.13242781,0.19635051,0.21633936,0.1669431,0.14558105,0.121120684,0.23351926,0.1998792,0.20014758,0.12480615,0.17614858,0.16175367,0.11476263,0.2256996,0.14325365,0.10913766,0.12297466,0.18941516,0.2030147,0.21711816,0.1415588,0.18050793,0.22367112,0.16856834,0.14262877,0.13451189,0.25708297,0.19420978,0.19834377,0.12668817,0.18427853,0.1576228,0.120574884,0.24025054,0.14530167,0.11542728,0.13134795,0.22018488,0.2061385,0.1999479,0.14184482,0.18774582,0.22367322,0.17583433,0.15045536,0.12747881,0.25319108,0.20430428,0.18910645
P41743,0.33050066,0.36900982,0.3642276,0.3521622,0.23690212,0.40592223,0.39372188,0.23401068,0.3353427,0.3162125,0.30874237,0.4128899,0.34301752,0.2601236,0.29601976,0.4109661,0.34822085,0.1436861,0.26989135,0.3158795,0.11723219,0.19627228,0.18319064,0.20439042,0.1690856,0.17789635,0.20264423,0.15717845,0.1785109,0.233842,0.22573984,0.20837167,0.19324827,0.19684422,0.15637708,0.15906821,0.14087296,0.11315719,0.17569792,0.20593303,0.131841,0.20891027,0.17494781,0.20769718,0.1588468,0.19846003,0.22562881,0.15527503,0.17606197,0.26328644,0.25483912,0.22967365,0.21065784,0.21195315,0.1661027,0.1645386,0.1353532,0.11831603,0.17542079,0.22280008,0.1326725,0.20525518,0.17391963,0.20585027,0.157565,0.17406985,0.20104483,0.16136731,0.17809601,0.23961805,0.2288054,0.20331967,0.18697135,0.22123551,0.16243412,0.15385917,0.13445957,0.115306035,0.18700485,0.21871845,0.12561981,0.18650296,0.18911827,0.21769075,0.15995546,0.18438435,0.21518712,0.16243291,0.18445964,0.23269834,0.22454545,0.18802336,0.1971016,0.20074876,0.1515568,0.15870549,0.13367185,0.11488722,0.1797268,0.20833592,0.12067905,0.21177562,0.20273277,0.2366688,0.16632777,0.1806013,0.2238179,0.16262607,0.18809426,0.240019,0.2442281,0.21362442,0.20491235,0.205038,0.17225029,0.16231339,0.13282347,0.11939238,0.1914456,0.20364243,0.12436848,0.21327434,0.18713853,0.22297898,0.17351541,0.18622388,0.21405011,0.16781068,0.18791568,0.24420135,0.22749251,0.21812956,0.20058511,0.21296139,0.17586134,0.1674951,0.13523178,0.117462054,0.19581611,0.20841585,0.12029442,0.21937357,0.20497191,0.22441554,0.1688999,0.19397096,0.22504616,0.16887036,0.19375351,0.26168662,0.25011837,0.22562017,0.21367289,0.20648679,0.181549,0.16747695,0.14493835,0.12354039,0.17703755,0.22326787,0.13225836,0.21797489,0.2024906,0.2323939,0.1668833,0.19307914,0.235511,0.17982247,0.19862022,0.23345418,0.22562881,0.21247236,0.20322289,0.20502882,0.18702817,0.16976318,0.12809809,0.11746776,0.17841618,0.20226313,0.13661878,0.21866916,0.19586381,0.21857552,0.16429377,0.19751783,0.22264013,0.16244468,0.18387103,0.21897864,0.21332733,0.21844965,0.19497915,0.18760026,0.18729298,0.18480667,0.14391227,0.12170374,0.19129272,0.1925812,0.12671329,0.2192825,0.18810368,0.23700537,0.1821488,0.19848341,0.21894285,0.16519271,0.20207354,0.24181056,0.22479244,0.22470233,0.19395334,0.20099047,0.18344904,0.17038181,0.1499738,0.12264116,0.1855293,0.1997253
P41972,0.34337845,0.29893804,0.31225523,0.32797796,0.13465513,0.31227154,0.37110764,0.20352699,0.25384572,0.32569498,0.3008066,0.37418556,0.27893385,0.26341194,0.21197577,0.29950315,0.3158461,0.16856158,0.2574477,0.3287289,0.16747594,0.22159867,0.1942798,0.24144442,0.11641,0.17611039,0.24343103,0.16519082,0.19589877,0.2564331,0.23479988,0.2307347,0.20621854,0.23316406,0.17218381,0.15498775,0.18357812,0.17241924,0.22628443,0.2376433,0.17515555,0.22572047,0.20614474,0.26262647,0.1208508,0.19844374,0.28740513,0.17791624,0.20114061,0.2811917,0.25205603,0.25817907,0.21183331,0.25214106,0.17132857,0.15394317,0.17047687,0.17819478,0.23171045,0.27239284,0.16591331,0.20652044,0.19894089,0.24337961,0.112166636,0.17159617,0.23752014,0.17628124,0.18422934,0.26755872,0.23719196,0.20804594,0.1975304,0.2398342,0.17142668,0.16472144,0.17587714,0.18240865,0.2376089,0.26350984,0.15194148,0.20537692,0.20037475,0.2538136,0.12292538,0.16307878,0.23434395,0.17956911,0.18645221,0.25716057,0.22730401,0.22523805,0.18466245,0.21852642,0.1818624,0.1539393,0.17257607,0.17938522,0.20901135,0.24255177,0.17645471,0.21412833,0.20929073,0.27599955,0.1270227,0.1851417,0.28035355,0.1813384,0.18353216,0.2825964,0.2514983,0.2514759,0.22500092,0.23835795,0.18598062,0.16570626,0.16905648,0.18326873,0.22942467,0.2637965,0.17595698,0.22666615,0.21725497,0.2811004,0.12729302,0.18716662,0.28632122,0.1855651,0.19274053,0.27108788,0.22998899,0.261693,0.22090134,0.2345158,0.19247326,0.15952282,0.1792445,0.1751336,0.21662769,0.2575326,0.17205495,0.21423736,0.22323582,0.25843063,0.123355485,0.16539635,0.23957361,0.18490759,0.17883264,0.2611685,0.22020712,0.23439395,0.17997718,0.21628271,0.19098136,0.16861589,0.1757411,0.17751066,0.2171977,0.24621163,0.17319287,0.2042466,0.2057587,0.25664148,0.12925446,0.19265628,0.26788226,0.18526223,0.19370769,0.26239488,0.23208685,0.2587326,0.21613322,0.23738292,0.2028957,0.1575764,0.17871474,0.18545257,0.21986592,0.2488553,0.17794907,0.22284463,0.21490867,0.27973384,0.12719223,0.19662623,0.28897196,0.18395498,0.18965223,0.27680433,0.25195846,0.27642602,0.2138106,0.23445487,0.2033395,0.17318629,0.18004172,0.18468243,0.21957693,0.26154703,0.17925733,0.225129,0.21018311,0.27973786,0.13026328,0.19360848,0.29159322,0.18412897,0.19708787,0.27374876,0.23780455,0.25822744,0.21458203,0.22727184,0.20885086,0.16158368,0.16542795,0.18204689,0.22609808,0.24988092
P42081,0.38567203,0.39767233,0.3939475,0.3382636,0.21508197,0.45147288,0.4442538,0.32465273,0.36861452,0.37601623,0.3744291,0.39499962,0.33585438,0.30159006,0.3771413,0.5098188,0.49826434,0.24982716,0.31719193,0.4444012,0.09103199,0.18418486,0.14175382,0.12719429,0.13289517,0.17742567,0.16483961,0.13789761,0.17436537,0.13439758,0.14692584,0.13934068,0.12830353,0.13040173,0.14527711,0.16311082,0.18448712,0.14336991,0.12860394,0.15927403,0.1209945,0.11856926,0.11130676,0.12786618,0.13383633,0.0961387,0.099369176,0.16404071,0.13011745,0.13683912,0.13621166,0.08921016,0.114735864,0.14058155,0.16843444,0.10274592,0.09694246,0.1626886,0.13077272,0.14932558,0.12822588,0.1752307,0.15573013,0.15385084,0.12899297,0.15733585,0.15522446,0.18433246,0.17363884,0.15767443,0.16312644,0.121030256,0.116303064,0.15514176,0.20738517,0.16604425,0.17105699,0.19468196,0.14426698,0.19251005,0.119658,0.15614077,0.14288661,0.16310404,0.1479351,0.12954001,0.13057493,0.19065325,0.15941536,0.16851017,0.16872177,0.121278,0.13682798,0.16285445,0.19671586,0.115878716,0.10959644,0.19966614,0.15733428,0.1689784,0.11227468,0.16669363,0.16746724,0.16669652,0.1476347,0.15365446,0.14899383,0.21248972,0.1594194,0.1662892,0.1688545,0.12865274,0.12121356,0.16723041,0.23405433,0.16232961,0.15389442,0.19996412,0.16001435,0.19557758,0.101021744,0.15899667,0.13678147,0.17373675,0.14376865,0.14800262,0.15202287,0.20884034,0.1523081,0.17274289,0.18138677,0.13228917,0.13831867,0.17415172,0.22473359,0.1322798,0.12191908,0.20777822,0.14474407,0.18990014,0.10698537,0.1659258,0.14547312,0.16727352,0.15562896,0.14649938,0.14734568,0.1983594,0.16004895,0.1745729,0.17283055,0.12496585,0.11403869,0.15775856,0.249649,0.15471369,0.14268352,0.20681952,0.15873103,0.19379911,0.13013418,0.17669591,0.14440222,0.17363337,0.15635888,0.16234058,0.16995224,0.20409422,0.18010087,0.17007685,0.18087044,0.14587405,0.1270606,0.15903126,0.231899,0.1325082,0.13094085,0.18713155,0.15528244,0.17901233,0.115370676,0.15360776,0.1458048,0.17171852,0.14774175,0.1464968,0.14533933,0.18653484,0.16972561,0.16937034,0.1771647,0.12537916,0.11906986,0.16002998,0.24524423,0.15131149,0.1265386,0.18199728,0.15680589,0.18607578,0.115809225,0.19311848,0.1568826,0.16480699,0.15129347,0.16405937,0.16798252,0.18913531,0.17025827,0.16017708,0.17363434,0.154111,0.12343532,0.15773594,0.23975757,0.15264283,0.1469811,0.18397917,0.14928164,0.18082035
P42261,0.40271464,0.36658484,0.38735947,0.3468012,0.19751544,0.39980048,0.38822043,0.29705712,0.34686664,0.38536802,0.3890082,0.37090388,0.40306973,0.3737131,0.29925483,0.45456037,0.42775205,0.21567634,0.34486985,0.3909946,0.12296009,0.16843374,0.17362702,0.17791674,0.1291413,0.16264738,0.16235034,0.1723565,0.1917555,0.20513923,0.20373431,0.14510357,0.18751435,0.2520315,0.14841719,0.1443679,0.13771453,0.19105968,0.2150796,0.17090808,0.12154579,0.18313396,0.18109448,0.1849084,0.13267906,0.17867465,0.19204265,0.16981395,0.18115138,0.21297365,0.2175216,0.15784633,0.19735627,0.23828419,0.1647561,0.15771234,0.14122458,0.19274156,0.18749152,0.18056056,0.12976067,0.16668445,0.17702024,0.17960015,0.13380323,0.15563309,0.15165539,0.17817532,0.19324332,0.20312294,0.19490068,0.14296661,0.19324583,0.25124443,0.17351983,0.15088655,0.14024803,0.20585927,0.21196912,0.17267554,0.12889853,0.18094262,0.18437949,0.19196928,0.12923935,0.1553114,0.17333633,0.18837643,0.18561287,0.20774002,0.19263867,0.1486815,0.19888766,0.22068553,0.1832428,0.15754625,0.14273027,0.17645293,0.19601387,0.18322055,0.13168646,0.1788955,0.19864386,0.1980216,0.1495663,0.18004067,0.19512652,0.1800089,0.19319257,0.23380181,0.22199452,0.17158619,0.20406729,0.24978574,0.18990123,0.1673462,0.1386433,0.18744195,0.1979698,0.19618267,0.12505782,0.19334047,0.20538062,0.19957055,0.14246398,0.18435605,0.19860008,0.17388509,0.2030074,0.23386888,0.21112262,0.16946812,0.20602526,0.26337612,0.19709001,0.16854456,0.14059581,0.20134477,0.1979646,0.21335721,0.121927604,0.18992172,0.1872581,0.19461466,0.13823155,0.1739519,0.18508959,0.1806206,0.18900208,0.21429586,0.19718999,0.16690037,0.19850762,0.24804637,0.19193323,0.16330184,0.14898668,0.20241834,0.19959345,0.18658121,0.12460908,0.18509315,0.19910957,0.20323266,0.14025114,0.1788708,0.18592012,0.17746851,0.19722879,0.21389067,0.20446873,0.172681,0.18624197,0.23039015,0.20365292,0.16130841,0.1408487,0.2010307,0.20348689,0.18796024,0.13599265,0.2033261,0.20035838,0.20078623,0.15265937,0.18689185,0.18720722,0.18617296,0.19132057,0.21309319,0.21375349,0.17356113,0.19444925,0.23275158,0.20391859,0.16728246,0.1450598,0.19280238,0.2125329,0.18256639,0.1310203,0.20095338,0.2075135,0.1994667,0.14898907,0.1894309,0.18823077,0.19365168,0.2067182,0.20543943,0.20672658,0.18181893,0.19199939,0.24420026,0.20451736,0.17438431,0.14853737,0.20942926,0.19802724,0.18534954
