protein_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219
hsa:4282,0.4222825,0.29630738,0.33974138,0.29575163,0.18340698,0.3413625,0.3243724,0.26872075,0.23995666,0.33036304,0.34109342,0.34473506,0.3457034,0.23841573,0.22292748,0.43873772,0.40101555,0.102503866,0.20646667,0.3637444,0.13664229,0.21292411,0.22223216,0.226076,0.13835946,0.17068271,0.17847948,0.20384017,0.17277099,0.26654702,0.25816083,0.17982963,0.18820317,0.19005586,0.16834775,0.21489535,0.16594517,0.0628339,0.1368891,0.23492835,0.1573338,0.18607597,0.18550517,0.20888282,0.14980282,0.20195898,0.20587409,0.22254944,0.14046785,0.23002093,0.28218964,0.21390474,0.17247787,0.19593036,0.19636247,0.19537361,0.15892689,0.06300473,0.14378972,0.21167491,0.13839938,0.2087809,0.21775924,0.22542854,0.09647753,0.1866424,0.21603605,0.19226299,0.15591261,0.26004606,0.28432235,0.16754675,0.2030147,0.17954469,0.19176355,0.19932881,0.14848328,0.055736475,0.13650975,0.2386801,0.14256543,0.17245121,0.1944743,0.19707166,0.1148805,0.16307391,0.20011221,0.19388816,0.11146777,0.26460418,0.24096793,0.14485396,0.1688452,0.19380061,0.2065019,0.19281392,0.151219,0.045611158,0.12106459,0.25658184,0.17024949,0.2160585,0.20942502,0.22047728,0.14117827,0.18087974,0.1900908,0.23864724,0.15752016,0.23230757,0.26588577,0.20136398,0.18125471,0.21574171,0.20503742,0.19943099,0.12627006,0.053557344,0.13326901,0.21627684,0.16012308,0.20716287,0.24205065,0.2612395,0.13173181,0.19502145,0.22079326,0.20516647,0.15697356,0.25103593,0.29057315,0.21391043,0.21471268,0.2314225,0.20848203,0.20966628,0.15087228,0.054345123,0.15879975,0.2366173,0.13794309,0.17576414,0.20748052,0.18751284,0.13299277,0.1685515,0.1924928,0.157172,0.14430185,0.22736074,0.2447109,0.1509149,0.18616377,0.1991595,0.22386026,0.16959067,0.15928124,0.05362567,0.14089034,0.20237628,0.14461502,0.16987053,0.2016649,0.22504741,0.14750142,0.16805564,0.19028093,0.21775825,0.17167942,0.2804849,0.28684354,0.14985494,0.2256543,0.21608804,0.22040777,0.16955203,0.12933455,0.05898716,0.15635124,0.26537937,0.16303879,0.22217397,0.21642588,0.19153984,0.14760475,0.19406396,0.21980911,0.20995858,0.12516612,0.25556764,0.29105696,0.21529698,0.22049837,0.18835762,0.17343722,0.21204694,0.14695932,0.03831256,0.12540665,0.24741217,0.16033585,0.21470131,0.19331199,0.20430808,0.13294117,0.18425605,0.22043422,0.236998,0.15102206,0.23192935,0.29800284,0.2091018,0.23082973,0.2148789,0.19779655,0.18787481,0.14888985,0.04892862,0.14743707,0.19944347
hsa:43,0.39838547,0.33788815,0.3746711,0.34496102,0.16197903,0.3797313,0.3492675,0.28890136,0.34241512,0.32419556,0.34955707,0.34732383,0.33142966,0.31661513,0.32706907,0.4210654,0.4021029,0.24152042,0.36071584,0.3486343,0.13366094,0.18356697,0.17876232,0.19622095,0.11231334,0.17668931,0.16566417,0.16653425,0.19493628,0.17588651,0.18188728,0.15367465,0.16516443,0.1981654,0.20124352,0.14246108,0.14643994,0.24853626,0.21047442,0.18883413,0.14023004,0.19525461,0.19071084,0.20674185,0.108553484,0.19578752,0.17962688,0.18793118,0.20105235,0.20017524,0.19931377,0.1715456,0.16513476,0.20964725,0.20291664,0.14627796,0.1418582,0.22788712,0.2018148,0.19391614,0.14527066,0.17107382,0.18227862,0.19512816,0.11700126,0.16255331,0.16709249,0.20014071,0.20580506,0.19837111,0.19933885,0.15813342,0.1766031,0.2158134,0.17851135,0.14934184,0.13719217,0.22469132,0.19756608,0.20340481,0.14084207,0.17261542,0.18539643,0.20434093,0.10512401,0.1651562,0.16408424,0.18578176,0.19511424,0.19280615,0.20380314,0.14999507,0.18017767,0.20360227,0.22327645,0.1475741,0.15539591,0.2298604,0.19250701,0.1914323,0.1482215,0.19483076,0.21010388,0.22887644,0.11136508,0.19107394,0.19319814,0.2064186,0.18845958,0.20793675,0.20217963,0.16892292,0.17825456,0.2176903,0.2179351,0.16759062,0.14547189,0.24530177,0.20687926,0.20539719,0.14382367,0.19136758,0.21221173,0.2301354,0.11817501,0.19652806,0.20399362,0.20314129,0.2223173,0.20015533,0.19748318,0.18971111,0.17903621,0.23540255,0.2318427,0.18091588,0.1585678,0.23089203,0.21358171,0.1886916,0.14603385,0.17829947,0.19074903,0.22168298,0.10754803,0.17428121,0.17182645,0.21167435,0.20269094,0.18911563,0.19445483,0.16361268,0.18292394,0.20840305,0.24892639,0.15884653,0.16960706,0.24208695,0.20700546,0.18861574,0.15256691,0.18673228,0.20769586,0.2341958,0.11744098,0.1926139,0.1903197,0.21885933,0.20894675,0.20559818,0.20828342,0.19116637,0.17842296,0.2185417,0.23595819,0.16962951,0.15935741,0.24868949,0.20790797,0.19900565,0.15610649,0.19605902,0.2088571,0.22893792,0.11302548,0.196679,0.20350061,0.2178982,0.21613124,0.20325162,0.21420594,0.19616051,0.18880251,0.23095196,0.24443877,0.18038015,0.1567941,0.2425869,0.21438947,0.19329457,0.15891199,0.21053529,0.19432554,0.22164614,0.12618826,0.19351223,0.1851575,0.21372554,0.21048924,0.21015956,0.21804042,0.19881664,0.19105525,0.22035475,0.26252067,0.17333813,0.1636096,0.2203308,0.21585941,0.21150503
hsa:4311,0.38059607,0.36159533,0.3914637,0.35943013,0.12275237,0.42450812,0.406852,0.22950548,0.29536074,0.32978117,0.34372205,0.4006198,0.34959793,0.2877492,0.25554878,0.41916108,0.3899834,0.17786291,0.2995186,0.32816446,0.13935702,0.19699346,0.22169924,0.24677536,0.06808371,0.19429262,0.19888584,0.1437706,0.1714329,0.21604583,0.22504903,0.1770799,0.18574546,0.22293894,0.15932955,0.1633009,0.13809125,0.16322649,0.2003959,0.18517904,0.14549206,0.21550885,0.23736142,0.25233945,0.07103561,0.22348586,0.25355724,0.15235251,0.17746255,0.22516102,0.23226485,0.20026292,0.18689218,0.2313625,0.18579109,0.15863653,0.14078887,0.16115701,0.207694,0.18935642,0.15360177,0.19042094,0.20712309,0.21357822,0.068989396,0.17522156,0.20625162,0.16165347,0.15644147,0.20850228,0.2036432,0.17059143,0.16960697,0.20775922,0.19089377,0.15679811,0.14193185,0.16690247,0.20638461,0.1839935,0.13908538,0.16988012,0.19222212,0.20723121,0.070733085,0.16955674,0.18670036,0.15568607,0.1634627,0.20121732,0.20480795,0.14935556,0.17607874,0.20506045,0.19261059,0.15537626,0.13930063,0.16378285,0.21259874,0.17756829,0.13781576,0.21894957,0.21835606,0.24350154,0.06856287,0.21149962,0.22003935,0.15307191,0.17404465,0.21379586,0.2337406,0.19501154,0.19032228,0.21379238,0.2034091,0.17239307,0.1392365,0.15303618,0.20437032,0.18960407,0.12872303,0.21735796,0.23024157,0.2412207,0.06696619,0.21482255,0.23512302,0.14870629,0.17758074,0.21988186,0.22140835,0.20895779,0.18658555,0.2236956,0.20616606,0.1618474,0.13783805,0.15050639,0.21872711,0.19657692,0.15092099,0.1943201,0.22125582,0.21899195,0.065073095,0.18012853,0.19766514,0.15015614,0.16398945,0.21551053,0.20798223,0.16791926,0.1775397,0.20336193,0.21001069,0.1684196,0.13771304,0.16458228,0.20754504,0.18791167,0.14749323,0.19612409,0.2321009,0.24060465,0.06356127,0.18716599,0.21492502,0.15874586,0.16367304,0.20498787,0.21620396,0.17855208,0.17990708,0.22397083,0.19758314,0.16234638,0.12799741,0.16991435,0.21690011,0.18917792,0.14129841,0.21647546,0.2302934,0.24749513,0.07006958,0.20473209,0.23671621,0.16151655,0.17724173,0.21743765,0.2232164,0.20072548,0.18174624,0.21754718,0.2153789,0.15963963,0.14018758,0.16346605,0.21137233,0.19284078,0.14472811,0.20666789,0.23038413,0.24240983,0.06684513,0.20567214,0.21397422,0.1622858,0.1629366,0.22933336,0.22665475,0.1993758,0.19662921,0.23084292,0.2128271,0.17143972,0.14715016,0.1650524,0.21987073,0.19300011
hsa:4329,0.48897392,0.33884266,0.29371735,0.30780607,0.21626513,0.35223088,0.35046148,0.28617164,0.29783916,0.34890547,0.33894855,0.3366034,0.3387828,0.2490557,0.25864413,0.36488613,0.36366987,0.18518624,0.24230233,0.3750191,0.16975111,0.21027383,0.17562912,0.20738965,0.14220116,0.18578981,0.222657,0.19253685,0.1606941,0.24631914,0.22216974,0.19893621,0.19460875,0.1969281,0.18301544,0.13421614,0.1729467,0.1631761,0.17850894,0.21741383,0.1884465,0.23569676,0.18733601,0.2281548,0.14974369,0.20906273,0.27475807,0.20963824,0.1768975,0.2925035,0.24327205,0.23177196,0.18825406,0.20426716,0.19847445,0.1557713,0.15586284,0.17747071,0.16693458,0.2580404,0.19366196,0.1936881,0.16070232,0.19819921,0.14917792,0.15876314,0.21021013,0.20875801,0.15581888,0.26672262,0.2275657,0.16450778,0.1793554,0.1930435,0.20123528,0.1463459,0.13652137,0.16102105,0.16353722,0.23287827,0.18098295,0.19407386,0.18503684,0.20934843,0.14304808,0.15362632,0.19353035,0.19522557,0.1519949,0.24007137,0.22181249,0.17205055,0.19134516,0.20279704,0.19697739,0.1557085,0.17243451,0.1633775,0.17079547,0.20742479,0.19170079,0.22449923,0.18759288,0.24181724,0.15703127,0.21144147,0.2619945,0.20728883,0.16040467,0.28497273,0.23669057,0.22732899,0.20487559,0.1817529,0.20382515,0.14585829,0.15518917,0.1709141,0.16527615,0.26349488,0.18310809,0.2307374,0.19139905,0.2557383,0.16494015,0.19210134,0.2576695,0.19639342,0.17620693,0.29828104,0.23790687,0.20289993,0.19964175,0.19038616,0.21697594,0.15205261,0.16397502,0.17331186,0.17521586,0.26361275,0.20332432,0.20557004,0.17730865,0.22930273,0.16024336,0.17584161,0.2105704,0.21123092,0.1683507,0.25599986,0.22196859,0.1795259,0.1916057,0.19402103,0.21149993,0.15789366,0.17946027,0.16567557,0.17894651,0.23532902,0.19068737,0.22455844,0.19533955,0.24378651,0.16013493,0.1811229,0.23557691,0.2019598,0.16736905,0.26183382,0.22028859,0.20639993,0.2044319,0.1940067,0.23083535,0.16904701,0.18044372,0.16982158,0.17538539,0.227025,0.19105797,0.23817493,0.17749424,0.24313845,0.16009286,0.20904599,0.28261718,0.21239565,0.17159262,0.26110452,0.1999524,0.22268006,0.18894552,0.1940121,0.20803912,0.15321375,0.17538266,0.17217699,0.1763747,0.23157851,0.19059213,0.21595691,0.17203903,0.24182494,0.16067688,0.19111988,0.24819772,0.20739892,0.18503003,0.25101337,0.21762669,0.20550092,0.20090474,0.19403067,0.2149787,0.15563145,0.17788197,0.17471495,0.18033089,0.22014168
hsa:4353,0.39947498,0.37384713,0.3637561,0.34194967,0.16537747,0.4002997,0.38082594,0.28589904,0.3057823,0.31502974,0.3524769,0.35556865,0.35853574,0.29281536,0.31501183,0.4269769,0.3899816,0.17104031,0.27062955,0.34488,0.13786803,0.19853866,0.17982401,0.20449801,0.10925011,0.16991958,0.17380486,0.17658146,0.18002045,0.19143675,0.21240316,0.14080882,0.17918722,0.20874733,0.20146991,0.1477965,0.14165853,0.14890024,0.17931904,0.18633711,0.14130361,0.21260978,0.19269481,0.2127907,0.111585304,0.18983445,0.20728143,0.18800429,0.17589837,0.20927571,0.24417897,0.1599363,0.19440952,0.23308593,0.21288377,0.15865393,0.14956039,0.16307054,0.18563016,0.20278567,0.1341399,0.19678795,0.18876338,0.1916333,0.109229095,0.17075858,0.17016935,0.18767092,0.1836583,0.1866008,0.21651362,0.13729568,0.18134513,0.21550554,0.20676938,0.14491028,0.15388815,0.15058213,0.17357545,0.17335366,0.13231236,0.18595983,0.18366566,0.20307851,0.11474312,0.16994804,0.16649897,0.18474677,0.16477472,0.18093807,0.20687862,0.1353547,0.16737904,0.20836382,0.21816045,0.14964478,0.1477696,0.15606855,0.19159167,0.1662299,0.13542561,0.21667029,0.19416223,0.21220146,0.10949439,0.184536,0.1926472,0.197358,0.18290736,0.18815902,0.22322734,0.15979117,0.18514925,0.22225733,0.23749039,0.14589131,0.1422999,0.16037911,0.18130757,0.18625645,0.13781932,0.21462524,0.1948888,0.20750032,0.11312953,0.19628692,0.19081539,0.19351535,0.19098677,0.19640483,0.21365435,0.15447164,0.18477911,0.21034338,0.22397134,0.15064676,0.15043293,0.15709524,0.16489688,0.19425717,0.13254964,0.21086985,0.19532089,0.20862979,0.11081231,0.17643529,0.18360879,0.1918964,0.18632644,0.18048753,0.20529585,0.14397122,0.18774,0.2074891,0.23375927,0.14356937,0.15013179,0.14552571,0.16975236,0.16726264,0.14401236,0.21311617,0.19652997,0.20385104,0.12117299,0.17318629,0.18200696,0.1981392,0.19269904,0.17535815,0.21196479,0.15036678,0.18051854,0.19757465,0.2359165,0.1584247,0.15423799,0.14950301,0.1790201,0.16558997,0.14735231,0.20950189,0.20375219,0.22239527,0.11832258,0.18739945,0.18435669,0.18719727,0.1803584,0.18700114,0.21588495,0.15849851,0.18273205,0.21620537,0.24089941,0.15720613,0.15014991,0.15701796,0.16893478,0.17671326,0.14157777,0.2077237,0.1932093,0.21984822,0.11551688,0.18817969,0.19688807,0.19586676,0.19706026,0.19115636,0.22000882,0.1560122,0.1983463,0.20914498,0.2493027,0.1472208,0.13955998,0.15023853,0.16672462,0.18703634
hsa:444,0.40250137,0.3375121,0.3953942,0.39326555,0.15905076,0.45924094,0.4782959,0.28811505,0.2955675,0.27405906,0.2769153,0.4160521,0.31894356,0.23100024,0.30126026,0.45739758,0.39580873,0.13428378,0.24136364,0.314313,0.115642495,0.1387575,0.13969734,0.179108,0.061523985,0.14878859,0.18886112,0.17399225,0.10555977,0.17513889,0.16524845,0.14775395,0.12557538,0.15208831,0.17105336,0.11164787,0.10115175,0.08112212,0.122683495,0.17813498,0.12393474,0.14927669,0.14211307,0.1878439,0.0607681,0.16115604,0.20362264,0.17731978,0.108366124,0.18465488,0.18137792,0.16066852,0.13463691,0.16801578,0.16262665,0.11812208,0.0995156,0.08647105,0.13075422,0.18368757,0.12213918,0.14459167,0.13811627,0.18440576,0.059344493,0.13892026,0.17911953,0.17055644,0.10992119,0.18060268,0.17243038,0.14766505,0.12851347,0.15593523,0.16386999,0.10654378,0.0969135,0.08571935,0.12246117,0.18143903,0.11490304,0.13479415,0.14196303,0.18326765,0.056968756,0.14078729,0.17835811,0.16924112,0.10122652,0.17080583,0.17246658,0.13578054,0.12852105,0.15512583,0.16692077,0.110755265,0.10118289,0.087444894,0.12703407,0.17478655,0.115512155,0.15969214,0.15098739,0.19776699,0.057995457,0.16045852,0.19567445,0.18157035,0.104944415,0.19463937,0.19306366,0.16634153,0.14220585,0.16301076,0.17575398,0.11705256,0.10592192,0.08425254,0.1279457,0.18700442,0.119902365,0.14486815,0.14438848,0.17281403,0.054967865,0.14973246,0.17942497,0.17478622,0.10666903,0.17997994,0.17694907,0.15240017,0.13065952,0.16405751,0.17057705,0.11680698,0.10033557,0.08608889,0.13270636,0.17552559,0.11049308,0.14338689,0.1359088,0.1705233,0.05561474,0.1421944,0.17501284,0.1635382,0.101533696,0.17047067,0.16886674,0.14722615,0.12771511,0.1577949,0.16310811,0.114863224,0.10567906,0.08643218,0.12823531,0.16521417,0.11425896,0.1484917,0.14924675,0.17483403,0.058439627,0.15891361,0.19001076,0.16911028,0.10184417,0.18795542,0.18252568,0.15314348,0.13867845,0.16123079,0.17959411,0.120849304,0.10110568,0.085203916,0.12604621,0.17696191,0.1203641,0.13872924,0.14412643,0.18138845,0.0549114,0.14951603,0.19136523,0.1674684,0.103096865,0.17865118,0.18153386,0.15075196,0.13604909,0.1634209,0.17158166,0.12158054,0.10127209,0.08657152,0.12611294,0.18105002,0.11382126,0.14442647,0.14683096,0.17814405,0.058939975,0.1500781,0.18433404,0.18332423,0.108645976,0.17839421,0.17766738,0.15042119,0.13569829,0.16392826,0.16873734,0.11913046,0.09948197,0.081288084,0.1251644,0.17454198
hsa:4482,0.34533626,0.29388952,0.29594606,0.29197568,0.13054371,0.35593528,0.34141448,0.21853493,0.27116352,0.2876863,0.2601763,0.33191946,0.25023156,0.22034147,0.25286236,0.33829635,0.35685977,0.11804917,0.23403421,0.29071552,0.15778598,0.18779072,0.18344347,0.21243593,0.093454376,0.1801252,0.20010294,0.17832015,0.15510361,0.21220288,0.20467879,0.16839558,0.15256278,0.17261782,0.2254155,0.14346346,0.19035715,0.09571452,0.16098635,0.20138122,0.16288719,0.21683508,0.17305756,0.21389548,0.096061155,0.2215613,0.23858869,0.18191743,0.16474368,0.24070229,0.18884239,0.19304396,0.14839192,0.20189571,0.20988071,0.15828656,0.20603867,0.11092181,0.2128109,0.22094314,0.159665,0.1879233,0.17757738,0.1794402,0.090276636,0.2067094,0.20023182,0.18708654,0.17737497,0.21810137,0.18559635,0.171243,0.14205699,0.20006543,0.2033242,0.13923398,0.19937812,0.12454732,0.21901277,0.20294766,0.1470942,0.18982373,0.1817841,0.21657863,0.09635436,0.19445857,0.213044,0.19349165,0.17763217,0.23828442,0.19356996,0.18026121,0.14825113,0.20398444,0.20981935,0.15589187,0.17515095,0.10316091,0.18371494,0.2163396,0.1583667,0.21233204,0.16964123,0.22830825,0.091532715,0.20636076,0.22924161,0.19330923,0.1628587,0.24215834,0.20378822,0.1910954,0.16296184,0.20606431,0.22871085,0.17967094,0.22266965,0.1139528,0.20353249,0.23968443,0.15784535,0.19642779,0.2039565,0.21128462,0.09692698,0.20789644,0.20154655,0.20739481,0.18359199,0.22429875,0.20307396,0.1874901,0.15457581,0.1922088,0.2219847,0.14062625,0.18682855,0.10005427,0.19055809,0.20895098,0.1508957,0.19840066,0.17396623,0.19022225,0.091959774,0.20626815,0.2113623,0.22197835,0.18931921,0.20878549,0.17231238,0.19851287,0.13246736,0.18873198,0.20816372,0.15333861,0.21280971,0.112541884,0.18882437,0.20750195,0.15102586,0.20119478,0.17991054,0.2353916,0.084245495,0.21823795,0.2384646,0.21642832,0.18342963,0.22495098,0.19974121,0.20049948,0.15891984,0.1953821,0.2322032,0.14551151,0.20328233,0.11180116,0.1972094,0.20516275,0.1560431,0.18471217,0.17606324,0.23392385,0.07620423,0.22251642,0.23902616,0.21989292,0.16454953,0.24081464,0.18111423,0.19136737,0.13918822,0.19742572,0.22786355,0.14318304,0.20275289,0.116717406,0.20874846,0.2092222,0.16003703,0.20080005,0.16174665,0.18574092,0.08254264,0.21268095,0.22033781,0.2030625,0.18410343,0.24627595,0.20454353,0.21431959,0.14823934,0.17303316,0.23846781,0.139123,0.18820183,0.102991454,0.17366147,0.21448581
hsa:4486,0.3727053,0.3715683,0.36386752,0.3317676,0.20516865,0.39955816,0.38940987,0.30041435,0.3418543,0.33628538,0.35671255,0.37266973,0.34633592,0.27551347,0.33418626,0.4650391,0.4047388,0.15928534,0.2790157,0.36918518,0.11665834,0.19450189,0.16379409,0.1694885,0.13247411,0.17680585,0.1752575,0.17333868,0.1954988,0.20247415,0.2028128,0.16026384,0.14978933,0.18682945,0.19803806,0.16242227,0.14675611,0.119187504,0.16961041,0.18958047,0.12385838,0.18621258,0.1651894,0.17373341,0.14517833,0.18006971,0.17919353,0.18159315,0.18923552,0.2022616,0.21078125,0.167567,0.15251149,0.17724174,0.19024469,0.14826384,0.13742435,0.116720915,0.16962402,0.19061148,0.11497306,0.18377288,0.17916816,0.18721245,0.13591148,0.16915084,0.17591166,0.2021332,0.19441253,0.20101318,0.20245576,0.15351567,0.1488398,0.18781428,0.20908487,0.1523801,0.14416635,0.117932655,0.18208995,0.19925305,0.11859704,0.19376794,0.18246047,0.1915552,0.13785994,0.17763452,0.17809525,0.20214625,0.1973861,0.20027034,0.21150199,0.15751587,0.14972094,0.18855028,0.20757808,0.1673279,0.13909338,0.12352921,0.1757629,0.19120784,0.12011922,0.20260727,0.18026702,0.20463128,0.14317715,0.18899831,0.18887253,0.20406412,0.19770643,0.20537049,0.21447386,0.17107634,0.15706109,0.1860065,0.22756995,0.1715925,0.14464177,0.11809433,0.17773427,0.1960955,0.12514766,0.20692818,0.19241579,0.20066354,0.14053793,0.17766117,0.18664944,0.2075759,0.21171393,0.21064034,0.21323942,0.1686711,0.15876526,0.18954766,0.22144914,0.1705768,0.14710815,0.120790936,0.18357363,0.19947875,0.12207611,0.19539927,0.18661742,0.1935094,0.13172947,0.18488424,0.18836875,0.21161962,0.20182118,0.20591159,0.21151648,0.16646615,0.1652719,0.18326573,0.23210141,0.16730177,0.14125064,0.12418205,0.16958086,0.19386853,0.120177075,0.20141114,0.18461777,0.1967046,0.13856222,0.18521771,0.18575679,0.19977513,0.21779084,0.19688588,0.1975165,0.16803184,0.14925766,0.1776898,0.24143311,0.17220001,0.14921993,0.11756158,0.17668839,0.19218074,0.12939912,0.19658354,0.18749179,0.19739132,0.14039506,0.18277358,0.19188988,0.20364153,0.21149898,0.20048517,0.20592032,0.17354134,0.15385406,0.1903254,0.2364688,0.1795385,0.14941685,0.12535758,0.18280211,0.19221607,0.12605298,0.20456693,0.18719965,0.19534492,0.13245106,0.18933707,0.1977269,0.1956806,0.21539469,0.20854187,0.21125767,0.17255001,0.15766808,0.18591356,0.24706294,0.17093448,0.14966702,0.11455418,0.17793414,0.2037896
hsa:4548,0.43606535,0.33897206,0.34519652,0.35579675,0.18573156,0.398602,0.4333616,0.28176713,0.2768192,0.34205827,0.34371138,0.39326558,0.33934382,0.26303968,0.25203818,0.41033548,0.37800822,0.14634475,0.26324597,0.36386672,0.16406825,0.18222544,0.17813179,0.21454017,0.12491121,0.156259,0.20740432,0.19116698,0.13763276,0.24419741,0.22749382,0.16557826,0.16485304,0.19653095,0.16983075,0.13302615,0.10891938,0.10929287,0.16586593,0.21351667,0.15261422,0.19561811,0.17432244,0.23842226,0.12480411,0.17785564,0.25613728,0.19204517,0.14106728,0.2513351,0.2464991,0.19647245,0.17828397,0.20277433,0.170062,0.13384981,0.1129061,0.11235118,0.17762129,0.21805672,0.1600251,0.17381458,0.16210814,0.19505729,0.1274489,0.15024813,0.1956166,0.19440694,0.13221636,0.23591155,0.22612853,0.15904297,0.16143201,0.18820402,0.16726659,0.13583016,0.11780828,0.10644609,0.15736829,0.20570995,0.14683825,0.1744969,0.17067835,0.18848455,0.12505214,0.14514594,0.18846466,0.19973701,0.13578683,0.22935027,0.21612424,0.16030076,0.15673098,0.19207752,0.17670962,0.13236526,0.114104874,0.11301024,0.16752833,0.20139948,0.16231522,0.18914574,0.17364477,0.23277876,0.1233024,0.17298904,0.24232958,0.19628282,0.13901915,0.24672541,0.23571451,0.1860896,0.16819356,0.19182412,0.17817757,0.1377203,0.11793264,0.11075416,0.16752787,0.2164333,0.15539664,0.2004676,0.18476354,0.2422036,0.12827139,0.18139076,0.25345603,0.19396076,0.14698243,0.24132961,0.22879264,0.19834538,0.16621369,0.20361292,0.18064189,0.13300076,0.113881975,0.111218296,0.16504301,0.2049957,0.16759913,0.19357048,0.1760359,0.20596784,0.11778189,0.16273952,0.21622543,0.2015274,0.14618643,0.23500286,0.22148113,0.18061991,0.1627105,0.18965976,0.17842978,0.13803607,0.11653404,0.106672145,0.16751826,0.20164894,0.1615761,0.20013763,0.17118901,0.2178068,0.12747797,0.16523294,0.22711381,0.20169538,0.14515392,0.22559619,0.21834171,0.19193573,0.16212507,0.20459929,0.1823975,0.13309047,0.11518885,0.10996595,0.17059042,0.19988276,0.16190821,0.20388968,0.17515457,0.23672324,0.12784304,0.18147947,0.25509146,0.19539772,0.14233926,0.23114723,0.22435012,0.19673446,0.16317591,0.18883327,0.19381262,0.13610317,0.11740203,0.108321935,0.16417487,0.20279951,0.16077292,0.195366,0.17916107,0.24785835,0.12608862,0.17617738,0.25981754,0.19359833,0.15029415,0.23815207,0.22734356,0.19594799,0.1658573,0.19758919,0.17690867,0.14238085,0.11673897,0.11132589,0.16904202,0.20987274
hsa:4552,0.4006257,0.37123764,0.3618032,0.38956082,0.21667926,0.4211455,0.4354147,0.28225258,0.35115257,0.32850382,0.358394,0.4114116,0.3223751,0.31669405,0.3394956,0.42025447,0.39383176,0.20763567,0.3047761,0.34697503,0.14122064,0.17689438,0.15379591,0.18773192,0.14416519,0.18300444,0.1809285,0.1577302,0.18806201,0.19320731,0.20639911,0.16848888,0.15204673,0.20058267,0.15092276,0.13360918,0.13033682,0.18891607,0.17414671,0.18164842,0.12782516,0.201015,0.1601945,0.19470777,0.14199196,0.1961114,0.2153538,0.16310665,0.1923416,0.19387467,0.21983166,0.18702434,0.16083317,0.21890621,0.17635034,0.14247887,0.13517472,0.18112065,0.17244117,0.16666552,0.13623042,0.18263884,0.15212575,0.19496007,0.15261836,0.17660521,0.17791554,0.16376844,0.17900975,0.17893647,0.20106724,0.16369615,0.15135014,0.20782052,0.17523946,0.14108014,0.13092175,0.18478881,0.18404706,0.1679778,0.12902203,0.16247858,0.16144858,0.19130531,0.14478154,0.15577485,0.17736538,0.15850437,0.18141043,0.18780625,0.20419951,0.16242057,0.15788832,0.216214,0.19093771,0.13865383,0.13284986,0.19277453,0.1852917,0.16899733,0.13371263,0.18989591,0.1754688,0.21830587,0.1582911,0.18779103,0.20978364,0.17905028,0.18919617,0.20408265,0.22551975,0.1940534,0.16773853,0.22748807,0.20679581,0.15486589,0.14325508,0.17651868,0.18287107,0.185885,0.13130067,0.20869735,0.17797197,0.240414,0.1477907,0.20633098,0.23194775,0.1828793,0.18679103,0.19861704,0.23333152,0.20832673,0.17221455,0.2303124,0.20875059,0.16170262,0.13786428,0.19971323,0.17969765,0.18051276,0.14344844,0.19649452,0.186533,0.21522592,0.15604767,0.1919167,0.20863557,0.17282617,0.19474202,0.19642423,0.21634966,0.19265348,0.15827765,0.21506213,0.22077517,0.15154949,0.13451318,0.18455055,0.17771494,0.1898162,0.13515927,0.18900661,0.18501417,0.2336948,0.1502693,0.19475022,0.2306764,0.16847524,0.19212086,0.19407171,0.21319672,0.18883877,0.14934984,0.20818534,0.22150522,0.16110423,0.14511324,0.19402163,0.18063708,0.18393303,0.126297,0.19297877,0.18320097,0.22707571,0.15343943,0.19801736,0.22348046,0.17926782,0.17663868,0.2015473,0.2189083,0.20224541,0.16732793,0.2120093,0.22296908,0.1459624,0.12551588,0.18830335,0.16817072,0.1907177,0.1304563,0.19552182,0.17427894,0.23248605,0.154707,0.19653751,0.2447618,0.16606234,0.20073177,0.1979875,0.2089009,0.20310584,0.14974114,0.19780026,0.22208995,0.14796406,0.13075778,0.20115729,0.17667788,0.18109794
